no,date,hour,minute,measured_kWh,realtime_kWh
17173,20241126,21,15,764.64,764.16
17174,20241126,21,30,763.20,764.16
17175,20241126,21,45,753.60,752.64
17176,20241126,22,0,754.56,754.56
17177,20241126,22,15,763.20,764.16
17178,20241126,22,30,752.16,752.64
17179,20241126,22,45,757.44,756.48
17180,20241126,23,0,754.08,754.56
17181,20241126,23,15,766.56,766.08
17182,20241126,23,30,767.52,768.00
17183,20241126,23,45,758.88,758.40
17184,20241127,0,0,761.28,760.32
17185,20241127,0,15,763.68,762.24
17186,20241127,0,30,765.12,766.08
17187,20241127,0,45,760.32,760.32
17188,20241127,1,0,754.56,754.56
17189,20241127,1,15,757.92,758.40
17190,20241127,1,30,759.84,758.40
17191,20241127,1,45,751.20,750.72
17192,20241127,2,0,747.36,748.80
17193,20241127,2,15,752.16,750.72
17194,20241127,2,30,753.60,754.56
17195,20241127,2,45,752.16,752.64
17196,20241127,3,0,741.12,741.12
17197,20241127,3,15,735.84,735.36
17198,20241127,3,30,734.40,733.44
17199,20241127,3,45,740.16,741.12
17200,20241127,4,0,738.24,737.28
17201,20241127,4,15,732.96,733.44
17202,20241127,4,30,733.92,733.44
17203,20241127,4,45,737.28,739.20
17204,20241127,5,0,744.48,743.04
17205,20241127,5,15,735.84,737.28
17206,20241127,5,30,749.76,748.80
17207,20241127,5,45,749.76,750.72
17208,20241127,6,0,746.40,744.96
17209,20241127,6,15,756.96,758.40
17210,20241127,6,30,752.64,750.72
17211,20241127,6,45,756.96,758.40
17212,20241127,7,0,757.92,756.48
17213,20241127,7,15,760.80,762.24
17214,20241127,7,30,765.12,764.16
17215,20241127,7,45,799.20,800.64
17216,20241127,8,0,804.48,802.56
17217,20241127,8,15,814.56,816.00
17218,20241127,8,30,804.00,802.56
17219,20241127,8,45,789.12,791.04
17220,20241127,9,0,770.88,769.92
17221,20241127,9,15,769.44,769.92
17222,20241127,9,30,757.92,756.48
17223,20241127,9,45,767.52,768.00
17224,20241127,10,0,768.00,768.00
17225,20241127,10,15,764.16,764.16
17226,20241127,10,30,763.68,764.16
17227,20241127,10,45,779.52,779.52
17228,20241127,11,0,783.36,783.36
17229,20241127,11,15,777.12,777.60
17230,20241127,11,30,768.00,768.00
17231,20241127,11,45,765.12,764.16
17232,20241127,12,0,769.44,769.92
17233,20241127,12,15,771.84,771.84
17234,20241127,12,30,756.48,756.48
17235,20241127,12,45,763.20,762.24
17236,20241127,13,0,763.68,764.16
17237,20241127,13,15,784.80,785.28
17238,20241127,13,30,783.84,783.36
17239,20241127,13,45,763.20,764.16
17240,20241127,14,0,770.40,769.92
17241,20241127,14,15,779.04,779.52
17242,20241127,14,30,789.60,789.12
17243,20241127,14,45,781.44,781.44
17244,20241127,15,0,785.28,785.28
17245,20241127,15,15,781.44,781.44
17246,20241127,15,30,788.64,789.12
17247,20241127,15,45,785.76,785.28
17248,20241127,16,0,784.32,785.28
17249,20241127,16,15,784.32,783.36
17250,20241127,16,30,786.72,787.20
17251,20241127,16,45,785.28,785.28
17252,20241127,17,0,792.00,791.04
17253,20241127,17,15,780.96,781.44
17254,20241127,17,30,788.16,789.12
17255,20241127,17,45,783.36,783.36
17256,20241127,18,0,789.60,789.12
17257,20241127,18,15,781.44,781.44
17258,20241127,18,30,767.52,768.00
17259,20241127,18,45,770.40,769.92
17260,20241127,19,0,763.68,764.16
17261,20241127,19,15,771.36,769.92
17262,20241127,19,30,767.52,768.00
17263,20241127,19,45,756.96,756.48
17264,20241127,20,0,760.32,760.32
17265,20241127,20,15,759.84,760.32
17266,20241127,20,30,749.28,748.80
17267,20241127,20,45,749.28,750.72
17268,20241127,21,0,747.84,746.88
17269,20241127,21,15,742.08,741.12
17270,20241127,21,30,745.92,746.88
17271,20241127,21,45,746.40,746.88
17272,20241127,22,0,758.40,758.40
17273,20241127,22,15,744.00,743.04
17274,20241127,22,30,747.36,748.80
17275,20241127,22,45,759.36,758.40
17276,20241127,23,0,755.52,754.56
17277,20241127,23,15,758.40,758.40
17278,20241127,23,30,753.60,754.56
17279,20241127,23,45,756.00,756.48
17280,20241128,0,0,751.68,751.68
17281,20241128,0,15,747.36,746.88
17282,20241128,0,30,753.12,752.64
17283,20241128,0,45,757.44,756.48
17284,20241128,1,0,756.48,758.40
17285,20241128,1,15,746.88,744.96
17286,20241128,1,30,749.76,750.72
17287,20241128,1,45,753.60,752.64
17288,20241128,2,0,760.32,760.32
17289,20241128,2,15,750.72,750.72
17290,20241128,2,30,754.08,754.56
17291,20241128,2,45,752.64,752.64
17292,20241128,3,0,751.68,752.64
17293,20241128,3,15,753.12,752.64
17294,20241128,3,30,749.28,748.80
17295,20241128,3,45,756.48,756.48
17296,20241128,4,0,747.84,748.80
17297,20241128,4,15,743.04,743.04
17298,20241128,4,30,738.72,737.28
17299,20241128,4,45,748.80,748.80
17300,20241128,5,0,742.08,743.04
17301,20241128,5,15,739.20,739.20
17302,20241128,5,30,739.20,739.20
17303,20241128,5,45,751.68,752.64
17304,20241128,6,0,755.04,754.56
17305,20241128,6,15,757.92,756.48
17306,20241128,6,30,760.32,760.32
17307,20241128,6,45,750.72,750.72
17308,20241128,7,0,757.92,758.40
17309,20241128,7,15,757.92,758.40
17310,20241128,7,30,744.48,744.96
17311,20241128,7,45,763.68,764.16
17312,20241128,8,0,792.00,791.04
17313,20241128,8,15,793.92,792.96
17314,20241128,8,30,792.96,792.96
17315,20241128,8,45,792.96,794.88
17316,20241128,9,0,788.16,787.20
17317,20241128,9,15,768.00,768.00
17318,20241128,9,30,760.32,760.32
17319,20241128,9,45,752.64,752.64
17320,20241128,10,0,749.28,748.80
17321,20241128,10,15,751.20,752.64
17322,20241128,10,30,769.44,768.00
17323,20241128,10,45,768.00,768.00
17324,20241128,11,0,746.88,746.88
17325,20241128,11,15,739.20,691.20
17326,20241128,11,30,777.12,777.60
17327,20241128,11,45,797.28,796.80
17328,20241128,12,0,771.84,771.84
17329,20241128,12,15,750.72,750.72
17330,20241128,12,30,757.92,758.40
17331,20241128,12,45,746.88,746.88
17332,20241128,13,0,744.00,743.04
17333,20241128,13,15,740.16,741.12
17334,20241128,13,30,748.80,748.80
17335,20241128,13,45,747.36,746.88
17336,20241128,14,0,755.04,754.56
17337,20241128,14,15,762.24,764.16
17338,20241128,14,30,755.52,754.56
17339,20241128,14,45,742.08,741.12
17340,20241128,15,0,740.64,741.12
17341,20241128,15,15,743.52,744.96
17342,20241128,15,30,748.80,748.80
17343,20241128,15,45,775.20,773.76
17344,20241128,16,0,781.44,781.44
17345,20241128,16,15,770.40,769.92
17346,20241128,16,30,791.52,792.96
17347,20241128,16,45,770.88,769.92
17348,20241128,17,0,763.20,764.16
17349,20241128,17,15,768.00,768.00
17350,20241128,17,30,760.80,760.32
17351,20241128,17,45,763.20,764.16
17352,20241128,18,0,746.88,744.96
17353,20241128,18,15,740.16,741.12
17354,20241128,18,30,743.52,743.04
17355,20241128,18,45,743.04,743.04
17356,20241128,19,0,740.64,741.12
17357,20241128,19,15,744.00,743.04
17358,20241128,19,30,732.00,733.44
17359,20241128,19,45,734.40,733.44
17360,20241128,20,0,734.40,735.36
17361,20241128,20,15,732.00,731.52
17362,20241128,20,30,725.76,725.76
17363,20241128,20,45,746.88,746.88
17364,20241128,21,0,761.28,760.32
17365,20241128,21,15,766.56,768.00
17366,20241128,21,30,762.24,762.24
17367,20241128,21,45,761.28,760.32
17368,20241128,22,0,748.32,748.80
17369,20241128,22,15,730.56,731.52
17370,20241128,22,30,730.08,729.60
17371,20241128,22,45,740.64,741.12
17372,20241128,23,0,734.88,733.44
17373,20241128,23,15,734.40,735.36
17374,20241128,23,30,730.08,729.60
17375,20241128,23,45,728.64,727.68
17376,20241129,0,0,736.56,736.32
17377,20241129,0,15,744.48,744.96
17378,20241129,0,30,750.24,750.72
17379,20241129,0,45,738.72,737.28
17380,20241129,1,0,722.88,723.84
17381,20241129,1,15,719.52,720.00
17382,20241129,1,30,727.20,727.68
17383,20241129,1,45,720.48,720.00
17384,20241129,2,0,722.40,721.92
17385,20241129,2,15,720.48,720.00
17386,20241129,2,30,723.84,723.84
17387,20241129,2,45,714.24,714.24
17388,20241129,3,0,720.48,721.92
17389,20241129,3,15,726.72,725.76
17390,20241129,3,30,717.12,716.16
17391,20241129,3,45,719.52,720.00
17392,20241129,4,0,719.04,720.00
17393,20241129,4,15,721.44,721.92
17394,20241129,4,30,712.32,710.40
17395,20241129,4,45,708.00,708.48
17396,20241129,5,0,707.04,706.56
17397,20241129,5,15,709.92,710.40
17398,20241129,5,30,714.72,716.16
17399,20241129,5,45,719.04,718.08
17400,20241129,6,0,723.36,723.84
17401,20241129,6,15,724.32,723.84
17402,20241129,6,30,720.96,721.92
17403,20241129,6,45,720.48,720.00
17404,20241129,7,0,734.88,733.44
17405,20241129,7,15,723.36,723.84
17406,20241129,7,30,738.24,739.20
17407,20241129,7,45,746.40,746.88
17408,20241129,8,0,773.28,771.84
17409,20241129,8,15,774.24,773.76
17410,20241129,8,30,776.16,777.60
17411,20241129,8,45,762.72,762.24
17412,20241129,9,0,748.80,748.80
17413,20241129,9,15,747.36,746.88
17414,20241129,9,30,744.96,744.96
17415,20241129,9,45,739.20,739.20
17416,20241129,10,0,740.64,741.12
17417,20241129,10,15,746.88,746.88
17418,20241129,10,30,750.24,750.72
17419,20241129,10,45,754.56,754.56
17420,20241129,11,0,749.76,748.80
17421,20241129,11,15,756.00,756.48
17422,20241129,11,30,760.32,760.32
17423,20241129,11,45,760.32,760.32
17424,20241129,12,0,800.64,800.64
17425,20241129,12,15,795.84,796.80
17426,20241129,12,30,805.92,804.48
17427,20241129,12,45,816.00,816.00
17428,20241129,13,0,792.48,792.96
17429,20241129,13,15,796.32,796.80
17430,20241129,13,30,798.72,798.72
17431,20241129,13,45,794.40,794.88
17432,20241129,14,0,807.36,806.40
17433,20241129,14,15,798.72,798.72
17434,20241129,14,30,803.52,802.56
17435,20241129,14,45,798.72,800.64
17436,20241129,15,0,783.36,781.44
17437,20241129,15,15,805.44,806.40
17438,20241129,15,30,788.16,787.20
17439,20241129,15,45,806.40,808.32
17440,20241129,16,0,792.00,791.04
17441,20241129,16,15,796.32,796.80
17442,20241129,16,30,806.40,806.40
17443,20241129,16,45,762.24,762.24
17444,20241129,17,0,746.88,746.88
17445,20241129,17,15,762.72,762.24
17446,20241129,17,30,774.24,773.76
17447,20241129,17,45,774.72,775.68
17448,20241129,18,0,760.32,760.32
17449,20241129,18,15,756.96,756.48
17450,20241129,18,30,748.32,748.80
17451,20241129,18,45,747.36,746.88
17452,20241129,19,0,744.00,743.04
17453,20241129,19,15,741.12,743.04
17454,20241129,19,30,746.40,744.96
17455,20241129,19,45,743.52,744.96
17456,20241129,20,0,742.08,741.12
17457,20241129,20,15,767.04,766.08
17458,20241129,20,30,782.40,783.36
17459,20241129,20,45,771.36,771.84
17460,20241129,21,0,780.48,779.52
17461,20241129,21,15,781.92,781.44
17462,20241129,21,30,776.16,777.60
17463,20241129,21,45,769.44,768.00
17464,20241129,22,0,765.60,766.08
17465,20241129,22,15,772.80,773.76
17466,20241129,22,30,769.44,768.00
17467,20241129,22,45,769.44,769.92
17468,20241129,23,0,762.24,762.24
17469,20241129,23,15,768.48,769.92
17470,20241129,23,30,767.04,766.08
17471,20241129,23,45,780.00,779.52
17472,20241130,0,0,779.28,778.56
17473,20241130,0,15,778.56,777.60
17474,20241130,0,30,766.08,766.08
17475,20241130,0,45,768.48,768.00
17476,20241130,1,0,746.88,746.88
17477,20241130,1,15,770.88,771.84
17478,20241130,1,30,763.20,762.24
17479,20241130,1,45,767.04,768.00
17480,20241130,2,0,763.20,762.24
17481,20241130,2,15,764.64,766.08
17482,20241130,2,30,757.92,756.48
17483,20241130,2,45,765.12,766.08
17484,20241130,3,0,756.48,756.48
17485,20241130,3,15,768.96,768.00
17486,20241130,3,30,763.20,764.16
17487,20241130,3,45,767.04,766.08
17488,20241130,4,0,762.72,764.16
17489,20241130,4,15,759.84,758.40
17490,20241130,4,30,764.16,764.16
17491,20241130,4,45,761.28,762.24
17492,20241130,5,0,759.36,760.32
17493,20241130,5,15,759.84,758.40
17494,20241130,5,30,749.28,750.72
17495,20241130,5,45,754.08,752.64
17496,20241130,6,0,763.20,764.16
17497,20241130,6,15,756.96,756.48
17498,20241130,6,30,763.20,762.24
17499,20241130,6,45,755.52,756.48
17500,20241130,7,0,765.12,764.16
17501,20241130,7,15,756.96,758.40
17502,20241130,7,30,762.24,762.24
17503,20241130,7,45,755.52,754.56
17504,20241130,8,0,761.28,762.24
17505,20241130,8,15,771.36,769.92
17506,20241130,8,30,758.88,760.32
17507,20241130,8,45,767.04,766.08
17508,20241130,9,0,758.88,758.40
17509,20241130,9,15,765.60,766.08
17510,20241130,9,30,772.32,771.84
17511,20241130,9,45,766.56,768.00
17512,20241130,10,0,761.76,762.24
17513,20241130,10,15,752.64,750.72
17514,20241130,10,30,758.88,760.32
17515,20241130,10,45,769.44,769.92
17516,20241130,11,0,760.80,760.32
17517,20241130,11,15,767.52,766.08
17518,20241130,11,30,759.84,760.32
17519,20241130,11,45,767.04,768.00
17520,20241130,12,0,765.60,764.16
17521,20241130,12,15,767.04,768.00
17522,20241130,12,30,770.40,769.92
17523,20241130,12,45,764.64,764.16
17524,20241130,13,0,768.00,769.92
17525,20241130,13,15,768.96,768.00
17526,20241130,13,30,768.96,768.00
17527,20241130,13,45,763.68,764.16
17528,20241130,14,0,773.76,773.76
17529,20241130,14,15,757.44,758.40
17530,20241130,14,30,772.32,771.84
17531,20241130,14,45,760.80,760.32
17532,20241130,15,0,766.08,766.08
17533,20241130,15,15,766.08,766.08
17534,20241130,15,30,773.28,773.76
17535,20241130,15,45,760.32,760.32
17536,20241130,16,0,767.04,768.00
17537,20241130,16,15,765.60,764.16
17538,20241130,16,30,772.80,773.76
17539,20241130,16,45,762.72,762.24
17540,20241130,17,0,762.72,762.24
17541,20241130,17,15,763.68,764.16
17542,20241130,17,30,760.80,760.32
17543,20241130,17,45,768.96,769.92
17544,20241130,18,0,768.00,768.00
17545,20241130,18,15,759.84,760.32
17546,20241130,18,30,753.12,752.64
17547,20241130,18,45,762.24,762.24
17548,20241130,19,0,762.72,762.24
17549,20241130,19,15,768.00,768.00
17550,20241130,19,30,765.60,766.08
17551,20241130,19,45,750.24,748.80
17552,20241130,20,0,773.28,773.76
17553,20241130,20,15,763.20,764.16
17554,20241130,20,30,781.44,781.44
17555,20241130,20,45,773.76,773.76
17556,20241130,21,0,771.84,771.84
17557,20241130,21,15,771.84,771.84
17558,20241130,21,30,772.80,771.84
17559,20241130,21,45,770.88,771.84
17560,20241130,22,0,768.00,768.00
17561,20241130,22,15,775.20,775.68
17562,20241130,22,30,775.20,773.76
17563,20241130,22,45,775.68,775.68
17564,20241130,23,0,767.52,768.00
17565,20241130,23,15,775.20,775.68
17566,20241130,23,30,768.00,768.00
17567,20241130,23,45,773.28,771.84
17568,20241201,0,0,769.92,768.00
17569,20241201,0,15,766.56,764.16
17570,20241201,0,30,781.44,781.44
17571,20241201,0,45,781.44,781.44
17572,20241201,1,0,790.08,789.12
17573,20241201,1,15,777.12,777.60
17574,20241201,1,30,784.80,785.28
17575,20241201,1,45,780.48,779.52
17576,20241201,2,0,785.28,785.28
17577,20241201,2,15,789.60,789.12
17578,20241201,2,30,784.32,785.28
17579,20241201,2,45,778.08,777.60
17580,20241201,3,0,782.88,783.36
17581,20241201,3,15,786.24,787.20
17582,20241201,3,30,786.72,785.28
17583,20241201,3,45,783.36,783.36
17584,20241201,4,0,776.64,777.60
17585,20241201,4,15,765.12,764.16
17586,20241201,4,30,781.44,781.44
17587,20241201,4,45,783.36,783.36
17588,20241201,5,0,781.44,781.44
17589,20241201,5,15,780.48,781.44
17590,20241201,5,30,779.52,779.52
17591,20241201,5,45,773.28,773.76
17592,20241201,6,0,779.52,779.52
17593,20241201,6,15,779.04,777.60
17594,20241201,6,30,774.24,773.76
17595,20241201,6,45,776.16,777.60
17596,20241201,7,0,776.16,775.68
17597,20241201,7,15,777.12,777.60
17598,20241201,7,30,779.04,777.60
17599,20241201,7,45,777.60,727.68
17600,20241201,8,0,769.92,769.92
17601,20241201,8,15,781.44,779.52
17602,20241201,8,30,778.08,779.52
17603,20241201,8,45,777.12,775.68
17604,20241201,9,0,781.92,783.36
17605,20241201,9,15,782.40,781.44
17606,20241201,9,30,783.36,783.36
17607,20241201,9,45,781.92,781.44
17608,20241201,10,0,783.36,785.28
17609,20241201,10,15,784.80,783.36
17610,20241201,10,30,785.76,787.20
17611,20241201,10,45,783.36,781.44
17612,20241201,11,0,778.08,779.52
17613,20241201,11,15,786.72,785.28
17614,20241201,11,30,789.12,791.04
17615,20241201,11,45,771.36,769.92
17616,20241201,12,0,796.32,796.80
17617,20241201,12,15,789.60,789.12
17618,20241201,12,30,793.44,792.96
17619,20241201,12,45,790.08,791.04
17620,20241201,13,0,792.48,792.96
17621,20241201,13,15,794.88,794.88
17622,20241201,13,30,789.60,789.12
17623,20241201,13,45,792.96,792.96
17624,20241201,14,0,792.96,792.96
17625,20241201,14,15,793.92,794.88
17626,20241201,14,30,798.24,796.80
17627,20241201,14,45,792.48,792.96
17628,20241201,15,0,792.00,792.96
17629,20241201,15,15,796.32,794.88
17630,20241201,15,30,783.36,783.36
17631,20241201,15,45,794.40,794.88
17632,20241201,16,0,796.80,796.80
17633,20241201,16,15,794.88,794.88
17634,20241201,16,30,799.20,798.72
17635,20241201,16,45,790.56,791.04
17636,20241201,17,0,792.48,792.96
17637,20241201,17,15,792.00,791.04
17638,20241201,17,30,802.08,802.56
17639,20241201,17,45,796.80,796.80
17640,20241201,18,0,796.80,796.80
17641,20241201,18,15,792.96,792.96
17642,20241201,18,30,795.84,794.88
17643,20241201,18,45,794.40,794.88
17644,20241201,19,0,795.84,796.80
17645,20241201,19,15,772.32,771.84
17646,20241201,19,30,792.00,792.96
17647,20241201,19,45,792.00,791.04
17648,20241201,20,0,791.52,791.04
17649,20241201,20,15,800.16,800.64
17650,20241201,20,30,796.32,796.80
17651,20241201,20,45,799.20,798.72
17652,20241201,21,0,792.48,792.96
17653,20241201,21,15,801.60,800.64
17654,20241201,21,30,806.40,806.40
17655,20241201,21,45,800.64,800.64
17656,20241201,22,0,803.52,804.48
17657,20241201,22,15,790.56,791.04
17658,20241201,22,30,795.36,794.88
17659,20241201,22,45,793.44,792.96
17660,20241201,23,0,779.04,779.52
17661,20241201,23,15,796.80,796.80
17662,20241201,23,30,788.64,787.20
17663,20241201,23,45,793.44,794.88
17664,20241202,0,0,796.56,796.80
17665,20241202,0,15,799.68,798.72
17666,20241202,0,30,795.36,796.80
17667,20241202,0,45,795.36,794.88
17668,20241202,1,0,796.32,796.80
17669,20241202,1,15,794.88,794.88
17670,20241202,1,30,793.44,792.96
17671,20241202,1,45,792.48,792.96
17672,20241202,2,0,792.48,792.96
17673,20241202,2,15,790.56,789.12
17674,20241202,2,30,789.60,789.12
17675,20241202,2,45,770.88,771.84
17676,20241202,3,0,793.92,794.88
17677,20241202,3,15,791.52,791.04
17678,20241202,3,30,792.96,792.96
17679,20241202,3,45,789.60,789.12
17680,20241202,4,0,782.88,783.36
17681,20241202,4,15,782.88,781.44
17682,20241202,4,30,784.32,785.28
17683,20241202,4,45,788.16,789.12
17684,20241202,5,0,785.76,785.28
17685,20241202,5,15,785.76,785.28
17686,20241202,5,30,782.88,783.36
17687,20241202,5,45,793.92,792.96
17688,20241202,6,0,800.64,800.64
17689,20241202,6,15,797.28,798.72
17690,20241202,6,30,786.24,785.28
17691,20241202,6,45,794.88,794.88
17692,20241202,7,0,799.68,800.64
17693,20241202,7,15,805.92,804.48
17694,20241202,7,30,807.36,808.32
17695,20241202,7,45,811.68,812.16
17696,20241202,8,0,809.76,808.32
17697,20241202,8,15,815.52,816.00
17698,20241202,8,30,816.00,816.00
17699,20241202,8,45,816.96,817.92
17700,20241202,9,0,824.16,823.68
17701,20241202,9,15,817.44,816.00
17702,20241202,9,30,821.28,821.76
17703,20241202,9,45,826.56,827.52
17704,20241202,10,0,831.84,831.36
17705,20241202,10,15,808.80,808.32
17706,20241202,10,30,827.04,827.52
17707,20241202,10,45,828.00,827.52
17708,20241202,11,0,829.92,829.44
17709,20241202,11,15,833.28,835.20
17710,20241202,11,30,833.76,833.28
17711,20241202,11,45,835.20,835.20
